Time [s],Reb PC,Env PC
32.091508000,1,0
32.091924000,1,1
32.092028000,1,0
32.092134000,1,1
32.092238000,1,0
32.092342000,1,1
32.092446000,1,0
32.092758000,1,1
32.092862000,1,0
32.092966000,1,1
32.109590000,0,1
32.109696000,1,1
32.109798000,0,1
32.110528000,1,1
32.110736000,0,1
32.110946000,1,1
32.111152000,0,1
32.111362000,1,1
32.220752000,1,0
32.220856000,1,1
32.220960000,1,0
32.221064000,1,1
32.221274000,1,0
32.221690000,1,1
32.221794000,1,0
32.222316000,1,1
32.222420000,1,0
32.222524000,1,1
32.222628000,1,0
32.222732000,1,1
32.222836000,1,0
32.223358000,1,1
32.223462000,1,0
32.223566000,1,1
32.223670000,1,0
32.223774000,1,1
32.223878000,1,0
32.223982000,1,1
32.224086000,1,0
32.224190000,1,1
32.224294000,1,0
32.224502000,1,1
32.224710000,1,0
32.224814000,1,1
32.224918000,1,0
32.225022000,1,1
32.225230000,1,0
32.225438000,1,1
32.225750000,1,0
32.225854000,1,1
32.225958000,1,0
32.226062000,1,1
32.226480000,1,0
32.226584000,1,1
32.226792000,1,0
32.226898000,1,1
32.227002000,1,0
32.227626000,1,1
32.227730000,1,0
32.227940000,1,1
32.228044000,1,0
32.228148000,1,1
32.228252000,1,0
32.228356000,1,1
32.228772000,1,0
32.228982000,1,1
32.229086000,1,0
32.229708000,1,1
32.229812000,1,0
32.230020000,1,1
32.230124000,1,0
32.230750000,1,1
32.230854000,1,0
32.231062000,1,1
32.231166000,1,0
32.231792000,1,1
32.231896000,1,0
32.232104000,1,1
32.232208000,1,0
32.232834000,1,1
32.232938000,1,0
32.233146000,1,1
32.233250000,1,0
32.233668000,1,1
32.233980000,1,0
32.234188000,1,1
32.234292000,1,0
32.234396000,1,1
32.234710000,1,0
32.234814000,1,1
32.235022000,1,0
32.235230000,1,1
32.235334000,1,0
32.235960000,1,1
32.236064000,1,0
32.236272000,1,1
32.236376000,1,0
32.236480000,1,1
32.236792000,1,0
32.237002000,1,1
32.237210000,1,0
32.237314000,1,1
32.237418000,1,0
32.237626000,1,1
32.237730000,1,0
32.237940000,1,1
32.238252000,1,0
32.238356000,1,1
32.238460000,1,0
32.238668000,1,1
32.238982000,1,0
32.239086000,1,1
32.239190000,1,0
32.239398000,1,1
32.240744000,0,1
32.240850000,1,1
32.240954000,0,1
32.241058000,1,1
32.241266000,0,1
32.241684000,1,1
32.300534000,1,0
32.300638000,1,1
32.300742000,1,0
32.300846000,1,1
32.301054000,1,0
32.301472000,1,1
32.301576000,1,0
32.302098000,1,1
32.302202000,1,0
32.302306000,1,1
32.302410000,1,0
32.302514000,1,1
32.302618000,1,0
32.303242000,1,1
32.303346000,1,0
32.303554000,1,1
32.303658000,1,0
32.304180000,1,1
32.304284000,1,0
32.304388000,1,1
32.304492000,1,0
32.304596000,1,1
32.304700000,1,0
32.304908000,1,1
32.305012000,1,0
32.305220000,1,1
32.305532000,1,0
32.305638000,1,1
32.305742000,1,0
32.305846000,1,1
32.306262000,1,0
32.306366000,1,1
32.306574000,1,0
32.306678000,1,1
32.306782000,0,0
32.306784000,1,0
32.306888000,1,1
32.307096000,1,0
32.307408000,1,1
32.307616000,1,0
32.307720000,1,1
32.307826000,1,0
32.307930000,1,1
32.308034000,1,0
32.308138000,1,1
32.308242000,1,0
32.308450000,1,1
32.308658000,1,0
32.308762000,1,1
32.308866000,1,0
32.308970000,1,1
32.309178000,1,0
32.309388000,1,1
32.309700000,1,0
32.309804000,1,1
32.309908000,1,0
32.310012000,1,1
32.310220000,1,0
32.310430000,1,1
32.310742000,1,0
32.310846000,1,1
32.310950000,1,0
32.311054000,1,1
32.311158000,1,0
32.311574000,1,1
32.311784000,1,0
32.311888000,1,1
32.311992000,1,0
32.312200000,1,1
32.312512000,1,0
32.312616000,1,1
32.312824000,1,0
32.312928000,1,1
32.313034000,1,0
32.313346000,1,1
32.313450000,1,0
32.313658000,1,1
32.313866000,1,0
32.313970000,1,1
32.314074000,1,0
32.314178000,1,1
32.314596000,1,0
32.314700000,1,1
32.314908000,1,0
32.315012000,1,1
32.315116000,1,0
32.315220000,1,1
32.315324000,1,0
32.315742000,1,1
32.315846000,1,0
32.316054000,1,1
32.316158000,1,0
32.316262000,1,1
32.316366000,1,0
32.316784000,1,1
32.316888000,1,0
32.317096000,1,1
32.317200000,1,0
32.317304000,1,1
32.317408000,1,0
32.317826000,1,1
32.317930000,1,0
32.318140000,1,1
32.318244000,1,0
32.318868000,1,1
32.318972000,1,0
32.319180000,1,1
32.320542000,0,1
32.320646000,1,1
32.320750000,0,1
32.320856000,1,1
32.321062000,0,1
32.321480000,1,1
32.429366000,1,0
32.429470000,1,1
32.429574000,1,0
32.429678000,1,1
32.429888000,1,0
32.430304000,1,1
32.430408000,1,0
32.430824000,1,1
32.430928000,1,0
32.431138000,1,1
32.431242000,1,0
32.431346000,1,1
32.431592000,0,1
32.431696000,1,1
32.431800000,0,1
32.431904000,1,1
32.432112000,0,1
32.432530000,1,1
33.480506000,1,0
33.480610000,1,1
33.480714000,1,0
33.480818000,1,1
33.481026000,1,0
33.481442000,1,1
33.481546000,1,0
33.481650000,1,1
33.481756000,1,0
33.481964000,1,1
33.482068000,1,0
33.482276000,1,1
33.482380000,1,0
33.482484000,1,1
33.482704000,0,1
33.482810000,1,1
33.482912000,0,1
33.483018000,1,1
33.483226000,0,1
33.483644000,1,1
34.033116000,1,0
34.033220000,1,1
34.033324000,1,0
34.033428000,1,1
34.033636000,1,0
34.034054000,1,1
34.034158000,1,0
34.034262000,1,1
34.034574000,1,0
34.034888000,1,1
34.034992000,1,0
34.035096000,1,1
34.059828000,0,1
34.060140000,1,1
34.060244000,0,1
34.060766000,1,1
34.060974000,0,1
34.061078000,1,1
34.061182000,0,1
34.061808000,1,1
34.070936000,1,0
34.071040000,1,1
34.071144000,1,0
34.071248000,1,1
34.071456000,1,0
34.071874000,1,1
34.071978000,1,0
34.072082000,1,1
34.072394000,1,0
34.072706000,1,1
34.072810000,1,0
34.072916000,1,1
34.097642000,0,1
34.097956000,1,1
34.098060000,0,1
34.098582000,1,1
34.098788000,0,1
34.099622000,1,1
34.102902000,1,0
34.103006000,1,1
34.103110000,1,0
34.103214000,1,1
34.103422000,1,0
34.103838000,1,1
34.103942000,1,0
34.104046000,1,1
34.104358000,1,0
34.104672000,1,1
34.104776000,1,0
34.104880000,1,1
34.129520000,0,1
34.129834000,1,1
34.129936000,0,1
34.130458000,1,1
34.130666000,0,1
34.131500000,1,1
34.134868000,1,0
34.134972000,1,1
34.135076000,1,0
34.135180000,1,1
34.135388000,1,0
34.135806000,1,1
34.135910000,1,0
34.136014000,1,1
34.136326000,1,0
34.136638000,1,1
34.136742000,1,0
34.136848000,1,1
34.161500000,0,1
34.161814000,1,1
34.161918000,0,1
34.162440000,1,1
34.162646000,0,1
34.162752000,1,1
34.162854000,0,1
34.163482000,1,1
34.217028000,1,0
34.217132000,1,1
34.217236000,1,0
34.217340000,1,1
34.217550000,1,0
34.217966000,1,1
34.218072000,1,0
34.218488000,1,1
34.218592000,1,0
34.218800000,1,1
34.218904000,1,0
34.219008000,1,1
34.219214000,0,1
34.219320000,1,1
34.219422000,0,1
34.219528000,1,1
34.219734000,0,1
34.220152000,1,1
34.318268000,1,0
34.318372000,1,1
34.318478000,1,0
34.318582000,1,1
34.318790000,1,0
34.319206000,1,1
34.319310000,1,0
34.319518000,1,1
34.319622000,1,0
34.319726000,1,1
34.319830000,1,0
34.320040000,1,1
34.320144000,1,0
34.320248000,1,1
34.320470000,0,1
34.320576000,1,1
34.320678000,0,1
34.320784000,1,1
34.320990000,0,1
34.321408000,1,1
34.469298000,1,0
34.469402000,1,1
34.469506000,1,0
34.469610000,1,1
34.469818000,1,0
34.470234000,1,1
34.470338000,1,0
34.470444000,1,1
34.470756000,1,0
34.471068000,1,1
34.471172000,1,0
34.471276000,1,1
34.496002000,0,1
34.496108000,1,1
34.496420000,0,1
34.496526000,1,1
34.496628000,0,1
34.496942000,1,1
34.497148000,0,1
34.497566000,1,1
34.497670000,0,1
34.497984000,1,1
34.502524000,1,0
34.502628000,1,1
34.502732000,1,0
34.502836000,1,1
34.503044000,1,0
34.503460000,1,1
34.503564000,1,0
34.503670000,1,1
34.503982000,1,0
34.504294000,1,1
34.504396000,1,0
34.504500000,1,1
34.529130000,0,1
34.529236000,1,1
34.529548000,0,1
34.529652000,1,1
34.529756000,0,1
34.530068000,1,1
34.530276000,0,1
34.530694000,1,1
34.530796000,0,1
34.531110000,1,1
34.534588000,1,0
34.534692000,1,1
34.534796000,1,0
34.534900000,1,1
34.535108000,1,0
34.535524000,1,1
34.535628000,1,0
34.535732000,1,1
34.536046000,1,0
34.536358000,1,1
34.536462000,1,0
34.536566000,1,1
34.561216000,0,1
34.561322000,1,1
34.561632000,0,1
34.561738000,1,1
34.561840000,0,1
34.562154000,1,1
34.562362000,0,1
34.562780000,1,1
34.562882000,0,1
34.563196000,1,1
34.566666000,1,0
34.566770000,1,1
34.566874000,1,0
34.566980000,1,1
34.567188000,1,0
34.567604000,1,1
34.567708000,1,0
34.567812000,1,1
34.568124000,1,0
34.568438000,1,1
34.568542000,1,0
34.568646000,1,1
34.593302000,0,1
34.593406000,1,1
34.593718000,0,1
34.593824000,1,1
34.593926000,0,1
34.594240000,1,1
34.594448000,0,1
34.594866000,1,1
34.594968000,0,1
34.595282000,1,1
34.598652000,1,0
34.598756000,1,1
34.598860000,1,0
34.598964000,1,1
34.599172000,1,0
34.599590000,1,1
34.599694000,1,0
34.600006000,1,1
34.600214000,1,0
34.600422000,1,1
34.600526000,1,0
34.600630000,1,1
34.600906000,0,1
34.601012000,1,1
34.601114000,0,1
34.601220000,1,1
34.601426000,0,1
34.601844000,1,1
34.700394000,1,0
34.700498000,1,1
34.700602000,1,0
34.700706000,1,1
34.700914000,1,0
34.701332000,1,1
34.701436000,1,0
34.701540000,1,1
34.701748000,1,0
34.701852000,1,1
34.701956000,1,0
34.702166000,1,1
34.702270000,1,0
34.702374000,1,1
34.702580000,0,1
34.702684000,1,1
34.702788000,0,1
34.702894000,1,1
34.703100000,0,1
34.703518000,1,1
34.802480000,1,0
34.802586000,1,1
34.802690000,1,0
34.802794000,1,1
34.803002000,1,0
34.803420000,1,1
34.803524000,1,0
34.803628000,1,1
34.803940000,1,0
34.804252000,1,1
34.804356000,1,0
34.804460000,1,1
34.829152000,0,1
34.829360000,1,1
34.829568000,0,1
34.829672000,1,1
34.829776000,0,1
34.830090000,1,1
34.830296000,0,1
34.830402000,1,1
34.830504000,0,1
34.830610000,1,1
34.830714000,0,1
34.830818000,1,1
34.830922000,0,1
34.831026000,1,1
34.831130000,0,1
34.831236000,1,1
34.838408000,1,0
34.838512000,1,1
34.838616000,1,0
34.838720000,1,1
34.838928000,1,0
34.839344000,1,1
34.839448000,1,0
34.839552000,1,1
34.839864000,0,0
34.839866000,1,0
34.840178000,1,1
34.840282000,1,0
34.840386000,1,1
34.865090000,0,1
34.865300000,1,1
34.865508000,0,1
34.865612000,1,1
34.865716000,0,1
34.866030000,1,1
34.866236000,0,1
34.866342000,1,1
34.866654000,0,1
34.866758000,1,1
34.866862000,0,1
34.866966000,1,1
34.867070000,0,1
34.867176000,1,1
34.870476000,1,0
34.870580000,1,1
34.870684000,1,0
34.870788000,1,1
34.870996000,1,0
34.871412000,1,1
34.871516000,1,0
34.871620000,1,1
34.871930000,1,0
34.872242000,1,1
34.872346000,1,0
34.872450000,1,1
34.897176000,0,1
34.897386000,1,1
34.897592000,0,1
34.897698000,1,1
34.897802000,0,1
34.898114000,1,1
34.898322000,0,1
34.898740000,1,1
34.898948000,0,1
34.899052000,1,1
34.899156000,0,1
34.899262000,1,1
34.902342000,1,0
34.902446000,1,1
34.902550000,1,0
34.902654000,1,1
34.902862000,1,0
34.903280000,1,1
34.903386000,1,0
34.903490000,1,1
34.903802000,1,0
34.904114000,1,1
34.904218000,1,0
34.904324000,1,1
34.929054000,0,1
34.929262000,1,1
34.929470000,0,1
34.929576000,1,1
34.929678000,0,1
34.929992000,1,1
34.930198000,0,1
34.930616000,1,1
34.930824000,0,1
34.930930000,1,1
34.931032000,0,1
34.931138000,1,1
34.934422000,1,0
34.934526000,1,1
34.934630000,1,0
34.934734000,1,1
34.934942000,1,0
34.935360000,1,1
34.935464000,1,0
34.935776000,1,1
34.935984000,1,0
34.936192000,1,1
34.936296000,1,0
34.936400000,1,1
34.936658000,0,1
34.936764000,1,1
34.936866000,0,1
34.936972000,1,1
34.937178000,0,1
34.937596000,1,1
34.984630000,1,0
34.984734000,1,1
34.984838000,1,0
34.984942000,1,1
34.985152000,1,0
34.985568000,1,1
34.985672000,1,0
34.985776000,1,1
34.985880000,1,0
34.986090000,1,1
34.986194000,1,0
34.986402000,1,1
34.986506000,1,0
34.986610000,1,1
34.986870000,0,1
34.986976000,1,1
34.987078000,0,1
34.987184000,1,1
34.987390000,0,1
34.987808000,1,1
35.087300000,1,0
35.087404000,1,1
35.087508000,1,0
35.087612000,1,1
35.087820000,1,0
35.088236000,1,1
35.088340000,1,0
35.088550000,1,1
35.088758000,1,0
35.089070000,1,1
35.089174000,1,0
35.089278000,1,1
35.121982000,0,1
35.122922000,1,1
35.123128000,0,1
35.123234000,1,1
35.123338000,0,1
35.123442000,1,1
35.123546000,0,1
35.123650000,1,1
35.126356000,1,0
35.126460000,1,1
35.126564000,1,0
35.126668000,1,1
35.126876000,1,0
35.127294000,1,1
35.127398000,1,0
35.127606000,1,1
35.127814000,1,0
35.128126000,1,1
35.128230000,1,0
35.128334000,1,1
35.161048000,0,1
35.161986000,1,1
35.162194000,0,1
35.162508000,1,1
35.162610000,0,1
35.162716000,1,1
35.174264000,1,0
35.174368000,1,1
35.174472000,1,0
35.174576000,1,1
35.174784000,1,0
35.175202000,1,1
35.175306000,1,0
35.175514000,1,1
35.175722000,0,0
35.175724000,1,0
35.176036000,1,1
35.176140000,1,0
35.176244000,1,1
35.208968000,0,1
35.209906000,1,1
35.210114000,0,1
35.210220000,1,1
35.210322000,0,1
35.210428000,1,1
35.210530000,0,1
35.210636000,1,1
35.222162000,1,0
35.222266000,1,1
35.222370000,1,0
35.222474000,1,1
35.222682000,1,0
35.223098000,1,1
35.223202000,1,0
35.223412000,1,1
35.223620000,1,0
35.223932000,1,1
35.224036000,1,0
35.224140000,1,1
35.256888000,0,1
35.257826000,1,1
35.258034000,0,1
35.258140000,1,1
35.258242000,0,1
35.258348000,1,1
35.258450000,0,1
35.258556000,1,1
35.270172000,1,0
35.270278000,1,1
35.270382000,1,0
35.270486000,1,1
35.270694000,1,0
35.271110000,1,1
35.271214000,1,0
35.271422000,1,1
35.271630000,1,0
35.271942000,1,1
35.272046000,1,0
35.272152000,1,1
35.304912000,0,1
35.305850000,1,1
35.306058000,0,1
35.306164000,1,1
35.306266000,0,1
35.306372000,1,1
35.306474000,0,1
35.306580000,1,1
35.318180000,1,0
35.318284000,1,1
35.318388000,1,0
35.318492000,1,1
35.318700000,1,0
35.319116000,1,1
35.319218000,1,0
35.319426000,1,1
35.319634000,1,0
35.319946000,1,1
35.320050000,1,0
35.320156000,1,1
35.352832000,0,1
35.353770000,1,1
35.353978000,0,1
35.354084000,1,1
35.354186000,0,1
35.354292000,1,1
35.354394000,0,1
35.354500000,1,1
35.365992000,1,0
35.366096000,1,1
35.366200000,1,0
35.366306000,1,1
35.366514000,1,0
35.366932000,1,1
35.367036000,1,0
35.367246000,1,1
35.367454000,1,0
35.367766000,1,1
35.367870000,1,0
35.367974000,1,1
35.400752000,0,1
35.401690000,1,1
35.401898000,0,1
35.402004000,1,1
35.402106000,0,1
35.402212000,1,1
35.402314000,0,1
35.402420000,1,1
35.414108000,1,0
35.414212000,1,1
35.414316000,1,0
35.414420000,1,1
35.414630000,1,0
35.415046000,1,1
35.415150000,1,0
35.415358000,1,1
35.415566000,1,0
35.415878000,1,1
35.415982000,1,0
35.416088000,1,1
35.448776000,0,1
35.449714000,1,1
35.449922000,0,1
35.450028000,1,1
35.450130000,0,1
35.450236000,1,1
35.450338000,0,1
35.450444000,1,1
35.511278000,1,0
35.511382000,1,1
35.511486000,1,0
35.511590000,1,1
35.511798000,1,0
35.512214000,1,1
35.512318000,1,0
35.512422000,1,1
35.512734000,1,0
35.512838000,1,1
35.512944000,1,0
35.513048000,1,1
35.513152000,1,0
35.513256000,1,1
35.529928000,0,1
35.530032000,1,1
35.530136000,0,1
35.530866000,1,1
35.531074000,0,1
35.531178000,1,1
35.531698000,0,1
35.531804000,1,1
35.643454000,1,0
35.643558000,1,1
35.643662000,1,0
35.643766000,1,1
35.643974000,1,0
35.644392000,1,1
35.644496000,1,0
35.644600000,1,1
35.644912000,1,0
35.645016000,1,1
35.645120000,1,0
35.645224000,1,1
35.645328000,1,0
35.645432000,1,1
35.662124000,0,1
35.662230000,1,1
35.662332000,0,1
35.663062000,1,1
35.663270000,0,1
35.663374000,1,1
35.663894000,0,1
35.664000000,1,1
35.820714000,1,0
35.820820000,1,1
35.820924000,1,0
35.821028000,1,1
35.821236000,1,0
35.821652000,1,1
35.821756000,1,0
35.822278000,1,1
35.822382000,1,0
35.822486000,1,1
35.822590000,1,0
35.822694000,1,1
35.822796000,1,0
35.822902000,1,1
35.823004000,1,0
35.823108000,1,1
35.823212000,1,0
35.823524000,1,1
35.823628000,1,0
35.823732000,1,1
35.823836000,1,0
35.824046000,1,1
35.824150000,1,0
35.824358000,1,1
35.824670000,1,0
35.824774000,1,1
35.824878000,1,0
35.825086000,1,1
35.825190000,1,0
35.825398000,1,1
35.825710000,1,0
35.825814000,1,1
35.825918000,1,0
35.826024000,1,1
35.826440000,1,0
35.826544000,1,1
35.826752000,1,0
35.826856000,1,1
35.826960000,1,0
35.827582000,1,1
35.827686000,1,0
35.827894000,1,1
35.827998000,1,0
35.828102000,1,1
35.828206000,1,0
35.828518000,1,1
35.828830000,1,0
35.828934000,1,1
35.829040000,1,0
35.829144000,1,1
35.829248000,1,0
35.829352000,1,1
35.829456000,1,0
35.829560000,1,1
35.829872000,1,0
35.829976000,1,1
35.830080000,1,0
35.830184000,1,1
35.830288000,1,0
35.830706000,1,1
35.830914000,1,0
35.831018000,1,1
35.831122000,1,0
35.831330000,1,1
35.831642000,0,0
35.831644000,1,0
35.831748000,1,1
35.831956000,1,0
35.832060000,1,1
35.832164000,1,0
35.832478000,1,1
35.832582000,1,0
35.832686000,1,1
35.832998000,1,0
35.833102000,1,1
35.833206000,1,0
35.833310000,1,1
35.833414000,1,0
35.833622000,1,1
35.833726000,1,0
35.833830000,1,1
35.834038000,1,0
35.834142000,1,1
35.834246000,1,0
35.834558000,1,1
35.834662000,1,0
35.834870000,1,1
35.835080000,1,0
35.835184000,1,1
35.835288000,1,0
35.835392000,1,1
35.835496000,1,0
35.835912000,1,1
35.836120000,1,0
35.836224000,1,1
35.836328000,1,0
35.836642000,1,1
35.836746000,1,0
35.836954000,1,1
35.837162000,1,0
35.837268000,1,1
35.837372000,1,0
35.837476000,1,1
35.837580000,1,0
35.837684000,1,1
35.837788000,1,0
35.837996000,1,1
35.838204000,1,0
35.838310000,1,1
35.838414000,1,0
35.839038000,1,1
35.839142000,1,0
35.839352000,1,1
35.840678000,0,1
35.840784000,1,1
35.840886000,0,1
35.840992000,1,1
35.841198000,0,1
35.841616000,1,1
35.897264000,1,0
35.897370000,1,1
35.897474000,1,0
35.897578000,1,1
35.897786000,1,0
35.898202000,1,1
35.898306000,1,0
35.898516000,1,1
35.898618000,1,0
35.899036000,1,1
35.899140000,1,0
35.899244000,1,1
35.919642000,0,1
35.919746000,1,1
35.919850000,0,1
35.919956000,1,1
35.920162000,0,1
35.920580000,1,1
43.261912000,1,0
43.262018000,1,1
43.262122000,1,0
43.262226000,1,1
43.262434000,1,0
43.262852000,1,1
43.262956000,1,0
43.263478000,1,1
43.263582000,1,0
43.263686000,1,1
43.263790000,1,0
43.263894000,1,1
43.263998000,1,0
43.264102000,1,1
43.264206000,1,0
43.264414000,1,1
43.264518000,1,0
43.264728000,1,1
43.264832000,1,0
43.264936000,1,1
43.265040000,1,0
43.265352000,1,1
43.265456000,1,0
43.265768000,1,1
43.265872000,1,0
43.265976000,1,1
43.266080000,1,0
43.266288000,1,1
43.266392000,1,0
43.266496000,1,1
43.266808000,1,0
43.267016000,1,1
43.267120000,1,0
43.267742000,1,1
43.267846000,1,0
43.268056000,1,1
43.268160000,1,0
43.268784000,1,1
43.268888000,1,0
43.269096000,1,1
43.269200000,1,0
43.269826000,1,1
43.269930000,1,0
43.270138000,1,1
43.270242000,1,0
43.270866000,1,1
43.270970000,1,0
43.271180000,1,1
43.271284000,1,0
43.271908000,1,1
43.272012000,1,0
43.272222000,1,1
43.272326000,1,0
43.272950000,1,1
43.273054000,1,0
43.273262000,1,1
43.273366000,1,0
43.273990000,1,1
43.274094000,1,0
43.274302000,1,1
43.274406000,1,0
43.275028000,1,1
43.275132000,1,0
43.275340000,1,1
43.275442000,1,0
43.276068000,1,1
43.276172000,1,0
43.276380000,1,1
43.276484000,1,0
43.277110000,1,1
43.277214000,1,0
43.277422000,1,1
43.277526000,1,0
43.278152000,1,1
43.278256000,1,0
43.278464000,1,1
43.278568000,1,0
43.279194000,1,1
43.279298000,1,0
43.279506000,1,1
43.279612000,1,0
43.280238000,1,1
43.280342000,1,0
43.280550000,1,1
43.281914000,0,1
43.282020000,1,1
43.282122000,0,1
43.282228000,1,1
43.282434000,0,1
43.282852000,1,1
45.268992000,1,1
